SKU,Sending plant,Sending Warehouse,Factory,Material document number,Booking Date,year,Reference,Receiving plant,Receiving Warehouse,Product Type,Number of PKT,Number of master,Number of pallet,Product Group,Month,week_of_year,Class,Cross Transfer Cost
2205217,4177,Dreieich,TAR,4901079348,25/05/23,2023,4032554130,4135,Langenhagen,MYO,672.0,84.0,3.0,FCT_A-Marke,5,21,BX,66.63187094420603
2205230,4177,Dreieich,TAR,4901079348,25/05/23,2023,4032554130,4135,Langenhagen,MYO,1295.9999999999998,161.99999999999997,3.0,FCT_A-Marke,5,21,AY,66.63187094420601
2209550,4177,Dreieich,TAR,4901079348,25/05/23,2023,4032554130,4135,Langenhagen,MYO,1568.0,196.0,7.0,FCT_A-Marke,5,21,CX,155.47436553648072
2208658,4177,Dreieich,TAR,4901079910,25/05/23,2023,4032554131,4135,Langenhagen,MYO,2160.0,216.0,4.0,FCT_A-Marke,5,21,BY,254.89176900000004
2207782,4135,Langenhagen,LGH,4901080029,25/05/23,2023,4032554134,4164,Meerane,Cigaretten,4500.0,180.0,6.0,FMC_PrivateLabel,5,21,AY,50.0
2204776,4156,Krefeld,RAD,4901092071,25/05/23,2023,4032555380,4135,Langenhagen,Cigaretten,500.0,20.0,0.4761904761904761,FMC_A-Marke,5,21,BX,1.597191011235955
2204833,4156,Krefeld,RAD,4901092071,25/05/23,2023,4032555380,4135,Langenhagen,Cigaretten,1500.0,60.0,2.0,FMC_PrivateLabel,5,21,AX,6.708202247191011
2205214,4156,Krefeld,TAR,4901092071,25/05/23,2023,4032555380,4135,Langenhagen,MYO,1080.0,108.0,2.0,FCT_A-Marke,5,21,AY,6.708202247191011
2205228,4156,Krefeld,TAR,4901092071,25/05/23,2023,4032555380,4135,Langenhagen,MYO,448.00000000000006,56.00000000000001,2.0000000000000004,FCT_A-Marke,5,21,CX,6.7082022471910125
2208657,4156,Krefeld,TAR,4901092071,25/05/23,2023,4032555380,4135,Langenhagen,MYO,1296.0,108.0,2.0,FCT_A-Marke,5,21,CY,6.708202247191011
2204768,4156,Krefeld,TAR,4901092077,25/05/23,2023,4032555381,4177,Dreieich,Cigaretten,420.0,14.0,0.3888888888888889,FMC_A-Marke,5,21,BX,75.32745617977527
2204779,4156,Krefeld,RAD,4901092077,25/05/23,2023,4032555381,4177,Dreieich,Cigaretten,1050.0,42.0,1.0,FMC_A-Marke,5,21,CX,193.69917303370784
2204788,4156,Krefeld,RAD,4901092077,25/05/23,2023,4032555381,4177,Dreieich,Cigaretten,500.0,20.0,0.5555555555555556,FMC_A-Marke,5,21,CX,107.61065168539324
2205219,4156,Krefeld,TAR,4901092077,25/05/23,2023,4032555381,4177,Dreieich,MYO,448.0,55.99999999999999,2.0,FCT_A-Marke,5,21,BX,387.3983460674157
2205228,4156,Krefeld,TAR,4901092077,25/05/23,2023,4032555381,4177,Dreieich,MYO,224.00000000000003,28.000000000000004,1.0000000000000002,FCT_A-Marke,5,21,CX,193.6991730337079
2204688,4177,Dreieich,TAR,4901092481,25/05/23,2023,4032555382,4156,Krefeld,Cigaretten,900.0,36.0,1.0,FMC_PrivateLabel,5,21,BX,220.49505
2207233,4177,Dreieich,TAR,4901092481,25/05/23,2023,4032555382,4156,Krefeld,Cigaretten,900.0,36.0,1.0,FMC_A-Marke,5,21,CX,220.49505
2205211,4135,Langenhagen,TAR,4901092524,26/05/23,2023,4032555384,4164,Meerane,MYO,672.0,84.0,3.0,FCT_A-Marke,5,21,BX,50.0
2207073,4135,Langenhagen,RAD,4901092882,26/05/23,2023,4032555385,4156,Krefeld,Cigaretten,2700.0,90.0,3.0,FMC_A-Marke,5,21,CZ,50.0
2205229,4177,Dreieich,TAR,4901102837,26/05/23,2023,4032556639,4135,Langenhagen,MYO,1619.9999999999998,162.0,3.0,FCT_A-Marke,5,21,BY,352.673175
2208658,4177,Dreieich,TAR,4901102837,26/05/23,2023,4032556639,4135,Langenhagen,MYO,540.0,54.0,1.0,FCT_A-Marke,5,21,BY,117.557725
2207073,4135,Langenhagen,RAD,4901102754,30/05/23,2023,4032556638,4177,Dreieich,Cigaretten,2700.0,90.0,3.0,FMC_A-Marke,5,22,CZ,40.909090909090914
2207239,4135,Langenhagen,RAD,4901102754,30/05/23,2023,4032556638,4177,Dreieich,Cigaretten,600.0,20.0,0.6666666666666666,FMC_A-Marke,5,22,CX,9.090909090909092
2203828,4156,Krefeld,3D_TCI,4901120584,30/05/23,2023,4032561205,4135,Langenhagen,Blu,324.0,27.000000000000004,0.1323529411764706,E-VAPOUR,5,22,CX,8.542681994805196
2203830,4156,Krefeld,3D_TCI,4901120584,30/05/23,2023,4032561205,4135,Langenhagen,Blu,372.0,31.000000000000004,0.1519607843137255,E-VAPOUR,5,22,CX,9.808264512554114
2203833,4156,Krefeld,3D_TCI,4901120584,30/05/23,2023,4032561205,4135,Langenhagen,Blu,96.0,8.0,0.039215686,E-VAPOUR,5,22,CX,2.5311650354978354
2205713,4156,Krefeld,TAR,4901120584,30/05/23,2023,4032561205,4135,Langenhagen,Cigaretten,1050.0,42.0,1.0,FMC_A-Marke,5,22,CX,64.54470840519481
2208658,4156,Krefeld,TAR,4901120584,30/05/23,2023,4032561205,4135,Langenhagen,MYO,2160.0,216.0,4.0,FCT_A-Marke,5,22,BY,258.17883362077924
2208659,4156,Krefeld,TAR,4901120584,30/05/23,2023,4032561205,4135,Langenhagen,MYO,864.0,108.0,2.0,FCT_A-Marke,5,22,CY,129.08941681038962
2209970,4156,Krefeld,TAR,4901120584,30/05/23,2023,4032561205,4135,Langenhagen,MYO,2160.0,120.0,4.0,others,5,22,AX,258.17883362077924
2203828,4164,Meerane,3D_TCI,4901120666,30/05/23,2023,4032561206,4135,Langenhagen,Blu,600.0,50.0,0.2450980392156862,E-VAPOUR,5,22,CX,35.338798307083884
2203830,4164,Meerane,3D_TCI,4901120666,30/05/23,2023,4032561206,4135,Langenhagen,Blu,300.0,25.0,0.1225490196078431,E-VAPOUR,5,22,CX,17.669399153541942
2203833,4164,Meerane,3D_TCI,4901120666,30/05/23,2023,4032561206,4135,Langenhagen,Blu,168.0,14.0,0.068627451,E-VAPOUR,5,22,CX,9.894863525983489
2209550,4164,Meerane,TAR,4901120666,30/05/23,2023,4032561206,4135,Langenhagen,MYO,448.0,56.0,2.0,FCT_A-Marke,5,22,CX,288.3645941858045
2209550,4164,Meerane,TAR,4901120730,30/05/23,2023,4032561207,4135,Langenhagen,MYO,224.0,28.0,1.0,FCT_A-Marke,5,22,CX,51.902344827586205
2186473,4177,Dreieich,WIL,4901120749,30/05/23,2023,4032561208,4135,Langenhagen,Papier,400.0,10.0,0.238095238095238,others,5,22,BX,34.162259427828346
2201589,4177,Dreieich,3D_TCI,4901120749,30/05/23,2023,4032561208,4135,Langenhagen,Blu,120.0,10.0,0.064935065,E-VAPOUR,5,22,CX,9.316979843953186
2201599,4177,Dreieich,3D_TCI,4901120749,30/05/23,2023,4032561208,4135,Langenhagen,Blu,48.0,4.0,0.0259740259740259,E-VAPOUR,5,22,CX,3.726791937581275
2208658,4177,Dreieich,TAR,4901120749,30/05/23,2023,4032561208,4135,Langenhagen,MYO,1620.0,162.0,3.0,FCT_A-Marke,5,22,BY,430.4444687906373
2186473,4177,Dreieich,WIL,4901121395,30/05/23,2023,4032561209,4164,Meerane,Papier,400.0,10.0,0.238095238095238,others,5,22,BX,51.80848868534482
2201589,4177,Dreieich,3D_TCI,4901121395,30/05/23,2023,4032561209,4164,Meerane,Blu,120.0,10.0,0.064935065,E-VAPOUR,5,22,CX,14.129587823275855
2204844,4177,Dreieich,RAD,4901121395,30/05/23,2023,4032561209,4164,Meerane,Cigaretten,575.0,23.0,0.5476190476190477,FMC_PrivateLabel,5,22,BZ,119.1595239762931
2205211,4177,Dreieich,TAR,4901121395,30/05/23,2023,4032561209,4164,Meerane,MYO,448.0,55.99999999999999,2.0,FCT_A-Marke,5,22,BX,435.1913049568964
2207237,4177,Dreieich,TAR,4901121395,30/05/23,2023,4032561209,4164,Meerane,Cigaretten,150.0,6.0,0.1666666666666666,FMC_A-Marke,5,22,CX,36.26594207974137
2208996,4177,Dreieich,TAR,4901121395,30/05/23,2023,4032561209,4164,Meerane,Cigaretten,750.0,30.0,1.0,FMC_A-Marke,5,22,CX,217.59565247844824
2186473,4177,Dreieich,WIL,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Papier,400.0,10.0,0.238095238095238,others,5,22,BX,33.27317249607516
2198117,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,72.0,6.0,0.0294117647058823,E-VAPOUR,5,22,CX,4.110215425985756
2198123,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,24.0,2.0,0.009803922,E-VAPOUR,5,22,CX,1.3700718086619186
2198136,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,84.0,7.0,0.034313725,E-VAPOUR,5,22,CX,4.795251330316716
2198137,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,5,22,CX,6.850359043309593
2202334,4177,Dreieich,3D_RAD,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,168.0,14.0,0.1272727272727272,E-VAPOUR,5,22,CX,17.786023116083815
2203829,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,276.0,23.0,0.1127450980392156,E-VAPOUR,5,22,CX,15.755825799612063
2203831,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,5,22,CX,6.850359043309593
2203834,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,276.0,23.0,0.1127450980392156,E-VAPOUR,5,22,CX,15.755825799612063
2203835,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,5,22,CX,6.850359043309593
2203836,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,276.0,23.0,0.1127450980392156,E-VAPOUR,5,22,CX,15.755825799612063
2203837,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,228.0,19.0,0.093137255,E-VAPOUR,5,22,CX,13.015682182288224
2203841,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,156.0,13.000000000000002,0.06372549,E-VAPOUR,5,22,CX,8.905466756302472
2204726,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,72.0,6.0,0.0294117647058823,E-VAPOUR,5,22,CX,4.110215425985756
2204727,4177,Dreieich,3D_TCI,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Blu,228.0,19.0,0.093137255,E-VAPOUR,5,22,CX,13.015682182288224
2204876,4177,Dreieich,TAR,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Cigaretten,360.0,12.0,0.3333333333333333,FMC_A-Marke,5,22,CX,46.58244149450523
2204877,4177,Dreieich,TAR,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Cigaretten,450.0,15.0,0.4166666666666667,FMC_A-Marke,5,22,BZ,58.22805186813154
2205214,4177,Dreieich,TAR,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,MYO,1620.0,162.0,3.0,FCT_A-Marke,5,22,AY,419.2419734505471
2205229,4177,Dreieich,TAR,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,MYO,1080.0,108.0,2.0,FCT_A-Marke,5,22,BY,279.49464896703137
2208811,4177,Dreieich,TAR,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Cigaretten,750.0,30.0,1.0,FMC_A-Marke,5,22,BY,139.74732448351568
2208824,4177,Dreieich,TAR,4901135158,31/05/23,2023,4032562498,4135,Langenhagen,Cigaretten,1080.0,36.0,1.0,FMC_A-Marke,5,22,CY,139.74732448351568
2202703,4135,Langenhagen,3D_TCI,4901135724,31/05/23,2023,4032562500,4156,Krefeld,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,5,22,CX,5.154639175257731
2202704,4135,Langenhagen,3D_TCI,4901135724,31/05/23,2023,4032562500,4156,Krefeld,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,5,22,CX,5.154639175257731
2207238,4135,Langenhagen,RAD,4901135724,31/05/23,2023,4032562500,4156,Krefeld,Cigaretten,450.0,15.0,0.5,FMC_A-Marke,5,22,CX,19.84536082474227
2207474,4135,Langenhagen,3D_TCI,4901135724,31/05/23,2023,4032562500,4156,Krefeld,Blu,540.0,15.000000000000002,0.5000000000000001,E-VAPOUR,5,22,CX,19.84536082474227
2201593,4135,Langenhagen,3D_TCI,4901136144,31/05/23,2023,4032562501,4164,Meerane,Blu,672.0,56.0,0.3636363636363636,E-VAPOUR,5,22,CX,4.051707505305807
2201595,4135,Langenhagen,3D_TCI,4901136144,31/05/23,2023,4032562501,4164,Meerane,Blu,672.0,56.0,0.3636363636363636,E-VAPOUR,5,22,CX,4.051707505305807
2202703,4135,Langenhagen,3D_TCI,4901136144,31/05/23,2023,4032562501,4164,Meerane,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,5,22,CX,1.447038394752074
2202704,4135,Langenhagen,3D_TCI,4901136144,31/05/23,2023,4032562501,4164,Meerane,Blu,672.0,56.0,0.3636363636363636,E-VAPOUR,5,22,CX,4.051707505305807
2205218,4135,Langenhagen,RAD,4901136144,31/05/23,2023,4032562501,4164,Meerane,MYO,539.9999999999999,45.0,3.0,FCT_A-Marke,5,22,AX,33.42658691877291
2207238,4135,Langenhagen,RAD,4901136144,31/05/23,2023,4032562501,4164,Meerane,Cigaretten,240.0,8.0,0.2666666666666666,FMC_A-Marke,5,22,CX,2.971252170557592
2201596,4135,Langenhagen,3D_TCI,4901136151,31/05/23,2023,4032562502,4177,Dreieich,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,5,22,CX,10.15801354401806
2202673,4135,Langenhagen,3D_TCI,4901136151,31/05/23,2023,4032562502,4177,Dreieich,Blu,180.0,15.000000000000002,0.097402597,E-VAPOUR,5,22,CX,5.079006772
2207238,4135,Langenhagen,RAD,4901136151,31/05/23,2023,4032562502,4177,Dreieich,Cigaretten,600.0,20.0,0.6666666666666666,FMC_A-Marke,5,22,CX,34.76297968397291
2203320,4156,Krefeld,LGH,4901151749,01/06/23,2023,4032563647,4135,Langenhagen,Cigaretten,1080.0,36.0,1.0,FMC_A-Marke,6,22,CY,5.722119858265291
2204779,4156,Krefeld,RAD,4901151749,01/06/23,2023,4032563647,4135,Langenhagen,Cigaretten,800.0,32.0,0.7619047619047619,FMC_A-Marke,6,22,CX,4.359710368202126
2204877,4156,Krefeld,TAR,4901151749,01/06/23,2023,4032563647,4135,Langenhagen,Cigaretten,90.0,3.0,0.083333333,FMC_A-Marke,6,22,BZ,0.4768433215221075
2205214,4156,Krefeld,TAR,4901151749,01/06/23,2023,4032563647,4135,Langenhagen,MYO,1620.0,162.0,3.0,FCT_A-Marke,6,22,AY,17.166359574795873
2205380,4156,Krefeld,JOU,4901151749,01/06/23,2023,4032563647,4135,Langenhagen,RYO,240.0,10.0,0.1851851851851851,FCT_A-Marke,6,22,CX,1.0596518256046834
2208658,4156,Krefeld,TAR,4901151749,01/06/23,2023,4032563647,4135,Langenhagen,MYO,1620.0,162.0,3.0,FCT_A-Marke,6,22,BY,17.166359574795873
2208824,4156,Krefeld,TAR,4901151749,01/06/23,2023,4032563647,4135,Langenhagen,Cigaretten,600.0,20.0,0.5555555555555556,FMC_A-Marke,6,22,CY,3.1789554768140507
2204876,4156,Krefeld,TAR,4901151755,01/06/23,2023,4032563648,4164,Meerane,Cigaretten,128.0,4.266666666666667,0.1185185185185185,FMC_A-Marke,6,22,CX,31.909102097902096
2205218,4156,Krefeld,RAD,4901151755,01/06/23,2023,4032563648,4164,Meerane,MYO,360.0,30.0,2.0,FCT_A-Marke,6,22,AX,538.4660979020978
2205214,4156,Krefeld,TAR,4901151872,01/06/23,2023,4032563649,4177,Dreieich,MYO,2160.0,216.0,4.0,FCT_A-Marke,6,22,AY,480.6624
2205214,4164,Meerane,TAR,4901152048,01/06/23,2023,4032563650,4177,Dreieich,MYO,1620.0,162.0,3.0,FCT_A-Marke,6,22,AY,377.5240472
2205713,4164,Meerane,TAR,4901152048,01/06/23,2023,4032563650,4177,Dreieich,Cigaretten,500.0,20.0,0.4761904761904761,FMC_A-Marke,6,22,CX,59.924451939291735
2207912,4164,Meerane,CAN,4901152048,01/06/23,2023,4032563650,4177,Dreieich,Cigarren,30.0,3.0,0.053571429,others,6,22,CY,6.741500843
2201592,4135,Langenhagen,3D_TCI,4901162848,05/06/23,2023,4032564837,4156,Krefeld,Blu,672.0,56.0,0.3636363636363636,E-VAPOUR,6,23,CX,5.15970516
2201593,4135,Langenhagen,3D_TCI,4901162848,05/06/23,2023,4032564837,4156,Krefeld,Blu,672.0,56.0,0.3636363636363636,E-VAPOUR,6,23,CX,5.15970516
2201599,4135,Langenhagen,3D_TCI,4901162848,05/06/23,2023,4032564837,4156,Krefeld,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,6,23,CX,1.8427518427518428
2204621,4135,Langenhagen,TAR,4901162848,05/06/23,2023,4032564837,4156,Krefeld,Cigaretten,1800.0,72.0,2.0,FMC_PrivateLabel,6,23,AX,28.37837837837838
2207470,4135,Langenhagen,3D_TCI,4901162848,05/06/23,2023,4032564837,4156,Krefeld,Blu,720.0,20.0,0.6666666666666666,E-VAPOUR,6,23,CX,9.459459459459458
2201264,4135,Langenhagen,3D_TCI,4901163773,05/06/23,2023,4032564838,4164,Meerane,Blu,672.0,56.0,0.6363636363636364,E-VAPOUR,6,23,CX,6.450197455024133
2201599,4135,Langenhagen,3D_TCI,4901163773,05/06/23,2023,4032564838,4164,Meerane,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,6,23,CX,1.3163668275559457
2207470,4135,Langenhagen,3D_TCI,4901163773,05/06/23,2023,4032564838,4164,Meerane,Blu,720.0,20.0,0.6666666666666666,E-VAPOUR,6,23,CX,6.757349714787186
2207471,4135,Langenhagen,3D_TCI,4901163773,05/06/23,2023,4032564838,4164,Meerane,Blu,540.0,15.000000000000002,0.5000000000000001,E-VAPOUR,6,23,CX,5.068012286090392
2207782,4135,Langenhagen,LGH,4901163773,05/06/23,2023,4032564838,4164,Meerane,Cigaretten,2250.0,90.0,3.0,FMC_PrivateLabel,6,23,AY,30.408073716542344
2201264,4135,Langenhagen,3D_TCI,4901163868,05/06/23,2023,4032564839,4177,Dreieich,Blu,672.0,56.0,0.6363636363636364,E-VAPOUR,6,23,CX,6.450197455024133
2201599,4135,Langenhagen,3D_TCI,4901163868,05/06/23,2023,4032564839,4177,Dreieich,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,6,23,CX,1.3163668275559457
2207470,4135,Langenhagen,3D_TCI,4901163868,05/06/23,2023,4032564839,4177,Dreieich,Blu,720.0,20.0,0.6666666666666666,E-VAPOUR,6,23,CX,6.757349714787186
2207474,4135,Langenhagen,3D_TCI,4901163868,05/06/23,2023,4032564839,4177,Dreieich,Blu,540.0,15.000000000000002,0.5000000000000001,E-VAPOUR,6,23,CX,5.068012286090392
2209141,4135,Langenhagen,RAD,4901163868,05/06/23,2023,4032564839,4177,Dreieich,MYO,540.0,45.0,3.0,FCT_A-Marke,6,23,BX,30.408073716542344
2205226,4177,Dreieich,TAR,4901172731,05/06/23,2023,4032565944,4135,Langenhagen,MYO,2592.0,216.0,4.0,FCT_A-Marke,6,23,BY,470.2309
2201264,4135,Langenhagen,3D_TCI,4901173125,06/06/23,2023,4032565946,4156,Krefeld,Blu,240.0,20.0,0.2272727272727272,E-VAPOUR,6,23,CX,14.542936288088642
2201592,4135,Langenhagen,3D_TCI,4901173125,06/06/23,2023,4032565946,4156,Krefeld,Blu,672.0,56.0,0.3636363636363636,E-VAPOUR,6,23,CX,23.26869806094183
2204870,4135,Langenhagen,RAD,4901173125,06/06/23,2023,4032565946,4156,Krefeld,Cigaretten,200.0,8.0,0.1904761904761904,FMC_A-Marke,6,23,CX,12.188365650969528
2203320,4135,Langenhagen,LGH,4901173169,06/06/23,2023,4032565947,4177,Dreieich,Cigaretten,900.0,30.0,0.8333333333333334,FMC_A-Marke,6,23,CY,2.4752475247524752
2208998,4135,Langenhagen,RAD,4901173169,06/06/23,2023,4032565947,4177,Dreieich,Cigaretten,4500.0,150.0,6.0,FMC_A-Marke,6,23,AY,17.821782178217823
2209141,4135,Langenhagen,RAD,4901173169,06/06/23,2023,4032565947,4177,Dreieich,MYO,1080.0,90.0,6.0,FCT_A-Marke,6,23,BX,17.821782178217823
2209194,4135,Langenhagen,RAD,4901173169,06/06/23,2023,4032565947,4177,Dreieich,MYO,480.0,80.0,4.0,FCT_A-Marke,6,23,BX,11.881188118811885
2205226,4156,Krefeld,TAR,4901182704,06/06/23,2023,4032567320,4135,Langenhagen,MYO,2592.0,216.0,4.0,FCT_A-Marke,6,23,BY,11.612588832487312
2205378,4156,Krefeld,JOU,4901182704,06/06/23,2023,4032567320,4135,Langenhagen,RYO,120.0,10.0,0.2083333333333333,FCT_A-Marke,6,23,CX,0.6048223350253809
2209004,4156,Krefeld,TAR,4901182704,06/06/23,2023,4032567320,4135,Langenhagen,Cigaretten,4320.0,144.0,4.0,FMC_A-Marke,6,23,BX,11.612588832487312
2207415,4156,Krefeld,JOU,4901182738,06/06/23,2023,4032567321,4164,Meerane,RYO,240.0,10.0,0.2083333333333333,FCT_A-Marke,6,23,CX,166.21679338842975
2207911,4156,Krefeld,LGH,4901182738,06/06/23,2023,4032567321,4164,Meerane,Cigaretten,200.0,10.0,0.3333333333333333,FMC_A-Marke,6,23,CX,265.9468694214876
2207912,4156,Krefeld,CAN,4901182738,06/06/23,2023,4032567321,4164,Meerane,Cigarren,100.0,10.0,0.1785714285714285,others,6,23,CY,142.47153719008264
2203321,4156,Krefeld,LGH,4901182847,06/06/23,2023,4032567322,4177,Dreieich,Cigaretten,750.0,25.0,0.6944444444444444,FMC_A-Marke,6,23,CY,75.33950813169376
2204691,4156,Krefeld,TAR,4901182847,06/06/23,2023,4032567322,4177,Dreieich,Cigaretten,960.0,32.0,1.0666666666666669,FMC_PrivateLabel,6,23,AX,115.7214844902816
2204862,4156,Krefeld,RAD,4901182847,06/06/23,2023,4032567322,4177,Dreieich,Cigaretten,500.0,20.0,0.3703703703703703,FMC_A-Marke,6,23,CX,40.18107100357
2205380,4156,Krefeld,JOU,4901182847,06/06/23,2023,4032567322,4177,Dreieich,RYO,48.0,2.0,0.037037037037037,FCT_A-Marke,6,23,CX,4.018107100357001
2207911,4156,Krefeld,LGH,4901182847,06/06/23,2023,4032567322,4177,Dreieich,Cigaretten,300.0,15.0,0.5,FMC_A-Marke,6,23,CX,54.24444585
2209141,4156,Krefeld,RAD,4901182847,06/06/23,2023,4032567322,4177,Dreieich,MYO,360.0,30.0,2.0,FCT_A-Marke,6,23,BX,216.977783419278
2209141,4164,Meerane,RAD,4901182858,06/06/23,2023,4032567324,4177,Dreieich,MYO,720.0,59.99999999999999,4.0,FCT_A-Marke,6,23,BX,437.23
2204622,4177,Dreieich,TAR,4901183025,06/06/23,2023,4032567325,4164,Meerane,Cigaretten,75.0,3.0,0.083333333,FMC_PrivateLabel,6,23,AX,32.79766923076924
2204849,4177,Dreieich,CAN,4901183025,06/06/23,2023,4032567325,4164,Meerane,Cigarren,899.9999999999999,36.0,1.0,others,6,23,AX,393.5720307692308
2186473,4177,Dreieich,WIL,4901183029,06/06/23,2023,4032567326,4156,Krefeld,Papier,200.0,5.0,0.119047619047619,others,6,23,BX,15.331396551724138
2204694,4177,Dreieich,TAR,4901183029,06/06/23,2023,4032567326,4156,Krefeld,Cigaretten,1500.0,60.0,2.0,FMC_PrivateLabel,6,23,BY,257.5674620689655
2204695,4177,Dreieich,TAR,4901183029,06/06/23,2023,4032567326,4156,Krefeld,Cigaretten,900.0,30.000000000000004,1.0000000000000002,FMC_PrivateLabel,6,23,AX,128.78373103448277
2204870,4177,Dreieich,RAD,4901183029,06/06/23,2023,4032567326,4156,Krefeld,Cigaretten,350.0,14.0,0.3333333333333333,FMC_A-Marke,6,23,CX,42.92791034482758
2207782,4135,Langenhagen,LGH,4901185778,07/06/23,2023,4032567329,4164,Meerane,Cigaretten,4500.0,180.0,6.0,FMC_PrivateLabel,6,23,AY,30.0
2209194,4135,Langenhagen,RAD,4901185778,07/06/23,2023,4032567329,4164,Meerane,MYO,480.0,80.0,4.0,FCT_A-Marke,6,23,BX,20.0
2201599,4177,Dreieich,3D_TCI,4901193719,07/06/23,2023,4032568493,4135,Langenhagen,Blu,36.0,3.0,0.019480519,E-VAPOUR,6,23,CX,4.060671025565678
2202563,4177,Dreieich,3D_BIS,4901193719,07/06/23,2023,4032568493,4135,Langenhagen,Hülsen,200.0,20.0,1.0,others,6,23,CX,208.4477793123715
2207239,4177,Dreieich,RAD,4901193719,07/06/23,2023,4032568493,4135,Langenhagen,Cigaretten,360.0,12.000000000000002,0.4000000000000001,FMC_A-Marke,6,23,CX,83.37911172494861
2208825,4177,Dreieich,TAR,4901193719,07/06/23,2023,4032568493,4135,Langenhagen,Cigaretten,1080.0000000000002,36.0,1.0,FMC_A-Marke,6,23,AZ,208.4477793123715
2208988,4177,Dreieich,TAR,4901193719,07/06/23,2023,4032568493,4135,Langenhagen,Cigaretten,1800.0,72.0,2.0,FMC_A-Marke,6,23,AY,416.8955586
2209190,4177,Dreieich,TAR,4901193741,07/06/23,2023,4032568494,4164,Meerane,MYO,2160.0,216.0,4.0,FCT_A-Marke,6,23,AY,437.2309
2202702,4135,Langenhagen,3D_TCI,4901194509,08/06/23,2023,4032568497,4156,Krefeld,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,6,23,CX,1.3642564802182808
2202704,4135,Langenhagen,3D_TCI,4901194509,08/06/23,2023,4032568497,4156,Krefeld,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,6,23,CX,1.3642564802182808
2207471,4135,Langenhagen,3D_TCI,4901194509,08/06/23,2023,4032568497,4156,Krefeld,Blu,540.0,15.000000000000002,0.5000000000000001,E-VAPOUR,6,23,CX,5.252387448840382
2209194,4135,Langenhagen,RAD,4901194509,08/06/23,2023,4032568497,4156,Krefeld,MYO,480.0,80.0,4.0,FCT_A-Marke,6,23,BX,42.01909959072305
2209141,4135,Langenhagen,RAD,4901194515,08/06/23,2023,4032568498,4177,Dreieich,MYO,360.0,30.0,2.0,FCT_A-Marke,6,23,BX,50.0
2208988,4164,Meerane,TAR,4901202682,08/06/23,2023,4032569437,4135,Langenhagen,Cigaretten,2700.0,108.0,3.0,FMC_A-Marke,6,23,AY,303.1725
2209190,4164,Meerane,TAR,4901202682,08/06/23,2023,4032569437,4135,Langenhagen,MYO,540.0,54.0,1.0,FCT_A-Marke,6,23,AY,101.0575
2204689,4164,Meerane,LGH,4901202684,08/06/23,2023,4032569438,4177,Dreieich,Cigaretten,750.0,30.0,1.0,FMC_PrivateLabel,6,23,AX,120.6151724137931
2204879,4164,Meerane,LGH,4901202684,08/06/23,2023,4032569438,4177,Dreieich,Cigaretten,625.0,25.0,0.625,FMC_A-Marke,6,23,CX,75.38448275862069
2209561,4164,Meerane,LGH,4901202684,08/06/23,2023,4032569438,4177,Dreieich,Cigaretten,2000.0,80.0,2.0,FMC_A-Marke,6,23,CX,241.2303448275862
